hours_01_01_11,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
6029.00,3,0,1,2,25.42,27.275,94,8.9981,0,14,14
6030.00,3,0,1,2,25.42,25.76,100,8.9981,3,54,57
6031.00,3,0,1,3,25.42,25.76,100,16.9979,4,104,108
6032.00,3,0,1,3,25.42,27.275,94,11.0014,12,276,288
6033.00,3,0,1,3,25.42,27.275,94,11.0014,5,131,136
6034.00,3,0,1,2,25.42,25.76,100,0,2,27,29
6035.00,3,0,1,2,25.42,27.275,94,0,6,66,72
6036.00,3,0,1,1,26.24,28.03,94,0,4,71,75
6037.00,3,0,1,1,28.7,33.335,79,6.0032,14,108,122
6038.00,3,0,1,1,29.52,34.85,74,6.0032,29,119,148
6039.00,3,0,1,1,30.34,34.85,66,0,27,161,188
6040.00,3,0,1,1,30.34,34.85,66,8.9981,41,244,285
6041.00,3,0,1,1,28.7,33.335,79,16.9979,54,451,505
6042.00,3,0,1,1,28.7,33.335,79,12.998,33,377,410
6043.00,3,0,1,1,27.06,29.545,89,11.0014,33,316,349
6044.00,3,0,1,1,26.24,28.03,94,6.0032,30,180,210
6045.00,3,0,1,1,27.06,29.545,89,0,49,154,203
6046.00,3,0,1,1,25.42,27.275,94,0,33,127,160
6047.00,3,0,1,1,25.42,27.275,94,6.0032,35,113,148
6048.00,3,0,0,1,25.42,27.275,94,0,32,84,116
6049.00,3,0,0,2,25.42,27.275,94,0,16,67,83
6050.00,3,0,0,2,24.6,25,97,7.0015,18,46,64
6051.00,3,0,0,1,23.78,27.275,100,8.9981,8,29,37
6052.00,3,0,0,1,23.78,27.275,94,6.0032,3,4,7
6053.00,3,0,0,1,23.78,27.275,94,8.9981,2,6,8
6054.00,3,0,0,1,23.78,27.275,94,11.0014,0,6,6
6055.00,3,0,0,1,24.6,27.275,88,8.9981,9,43,52
6056.00,3,0,0,1,25.42,28.79,83,11.0014,16,103,119
6057.00,3,0,0,1,26.24,29.545,78,19.9995,39,168,207
6058.00,3,0,0,1,28.7,32.575,65,16.9979,85,233,318
6059.00,3,0,0,1,29.52,34.09,62,16.9979,108,252,360
6060.00,3,0,0,1,29.52,34.09,62,15.0013,144,260,404
6061.00,3,0,0,1,30.34,34.09,55,19.0012,131,239,370
6062.00,3,0,0,1,30.34,34.09,55,19.0012,129,230,359
6063.00,3,0,0,1,30.34,34.09,55,15.0013,217,263,480
6064.00,3,0,0,1,30.34,34.09,55,12.998,170,261,431
6065.00,3,0,0,1,30.34,34.09,55,15.0013,185,275,460
6066.00,3,0,0,1,29.52,33.335,58,12.998,119,241,360
6067.00,3,0,0,1,28.7,32.575,58,8.9981,101,214,315
6068.00,3,0,0,1,27.06,31.06,69,7.0015,78,167,245
6069.00,3,0,0,1,26.24,29.545,78,6.0032,59,171,230
6070.00,3,0,0,1,26.24,29.545,78,0,49,126,175
6071.00,3,0,0,2,25.42,28.03,88,0,32,107,139
6072.00,3,0,0,1,25.42,28.03,88,0,29,79,108
6073.00,3,0,0,2,25.42,28.03,88,0,22,66,88
6074.00,3,0,0,2,25.42,29.545,78,12.998,16,60,76
6075.00,3,0,0,2,25.42,29.545,78,6.0032,15,30,45
6076.00,3,0,0,1,24.6,28.03,83,8.9981,3,6,9
6077.00,3,0,0,1,24.6,28.03,83,8.9981,15,24,39
6078.00,3,0,0,1,23.78,27.275,88,7.0015,4,16,20
6079.00,3,0,0,1,24.6,27.275,88,0,9,28,37
6080.00,3,0,0,1,26.24,29.545,78,0,25,69,94
6081.00,3,0,0,1,27.06,31.06,74,0,59,168,227
6082.00,3,0,0,1,28.7,32.575,65,0,120,214,334
6083.00,3,0,0,1,28.7,32.575,65,0,144,258,402
6084.00,3,0,0,1,28.7,32.575,65,0,113,298,411
6085.00,3,0,0,1,30.34,34.09,58,7.0015,119,231,350
6086.00,3,0,0,1,29.52,33.335,58,19.0012,120,222,342
6087.00,3,0,0,1,30.34,33.335,51,19.9995,134,270,404
6088.00,3,0,0,1,29.52,33.335,51,19.9995,180,303,483
6089.00,3,0,0,1,29.52,33.335,51,8.9981,152,228,380
6090.00,3,0,0,1,27.88,31.82,65,19.9995,110,229,339
6091.00,3,0,0,1,26.24,30.305,69,7.0015,101,232,333
6092.00,3,0,0,1,25.42,29.545,73,7.0015,65,161,226
6093.00,3,0,0,1,26.24,30.305,69,0,45,114,159
6094.00,3,0,0,1,25.42,30.305,69,26.0027,21,74,95
6095.00,3,0,0,3,23.78,27.275,78,6.0032,12,33,45
6096.00,3,0,1,1,22.96,26.515,88,6.0032,5,11,16
6097.00,3,0,1,1,22.96,26.515,88,0,1,11,12
6098.00,3,0,1,1,22.96,26.515,88,0,2,0,2
6100.00,3,0,1,1,22.14,25.76,94,7.0015,0,4,4
6101.00,3,0,1,1,22.96,26.515,83,0,1,23,24
6102.00,3,0,1,1,22.96,26.515,83,0,1,108,109
6103.00,3,0,1,1,23.78,27.275,83,0,12,300,312
6104.00,3,0,1,1,24.6,28.79,78,6.0032,26,382,408
6105.00,3,0,1,1,26.24,30.305,69,0,21,155,176
6106.00,3,0,1,1,27.88,31.82,62,11.0014,40,89,129
6107.00,3,0,1,1,28.7,32.575,58,12.998,34,131,165
6108.00,3,0,1,1,29.52,33.335,51,12.998,37,147,184
6109.00,3,0,1,1,29.52,33.335,54,7.0015,43,120,163
6110.00,3,0,1,1,30.34,33.335,51,11.0014,60,129,189
6111.00,3,0,1,1,30.34,33.335,48,6.0032,60,152,212
6112.00,3,0,1,1,29.52,33.335,48,0,60,238,298
6113.00,3,0,1,1,29.52,33.335,51,11.0014,75,515,590
6114.00,3,0,1,1,28.7,32.575,54,12.998,56,515,571
6115.00,3,0,1,1,27.88,31.82,57,8.9981,63,373,436
6116.00,3,0,1,1,27.06,31.06,65,0,41,258,299
6117.00,3,0,1,1,26.24,30.305,73,6.0032,29,166,195
6118.00,3,0,1,1,25.42,28.79,83,11.0014,16,134,150
6119.00,3,0,1,1,25.42,28.79,83,7.0015,7,62,69
6120.00,3,0,1,1,24.6,27.275,88,7.0015,7,19,26
6121.00,3,0,1,1,23.78,27.275,83,7.0015,4,6,10
6122.00,3,0,1,1,24.6,28.79,78,0,2,0,2
6123.00,3,0,1,1,23.78,27.275,83,0,2,2,4
6124.00,3,0,1,1,22.96,26.515,88,0,2,6,8
6125.00,3,0,1,1,22.96,26.515,88,0,1,19,20
6126.00,3,0,1,1,22.96,26.515,88,7.0015,6,116,122
6127.00,3,0,1,1,23.78,27.275,83,6.0032,14,348,362
6128.00,3,0,1,1,24.6,28.03,81,7.0015,26,399,425
6129.00,3,0,1,1,26.24,30.305,69,6.0032,35,179,214
6130.00,3,0,1,1,27.88,31.82,69,8.9981,42,93,135
6131.00,3,0,1,1,28.7,32.575,61,11.0014,33,120,153
6132.00,3,0,1,1,29.52,33.335,58,15.0013,43,144,187
6133.00,3,0,1,1,30.34,33.335,51,19.0012,48,136,184
6134.00,3,0,1,1,30.34,33.335,51,22.0028,51,139,190
6135.00,3,0,1,1,30.34,33.335,51,19.9995,35,145,180
6136.00,3,0,1,1,30.34,33.335,51,15.0013,41,251,292
6137.00,3,0,1,1,30.34,33.335,51,15.0013,72,507,579
6138.00,3,0,1,1,28.7,32.575,61,11.0014,67,472,539
6139.00,3,0,1,1,27.88,31.82,69,11.0014,55,341,396
6140.00,3,0,1,1,27.06,31.06,74,12.998,31,241,272
6141.00,3,0,1,1,26.24,29.545,78,11.0014,45,200,245
6142.00,3,0,1,1,26.24,29.545,78,8.9981,24,120,144
6143.00,3,0,1,1,26.24,29.545,78,7.0015,15,59,74
6144.00,3,0,1,1,25.42,29.545,78,6.0032,5,28,33
6145.00,3,0,1,1,25.42,29.545,78,6.0032,1,7,8
6146.00,3,0,1,1,24.6,28.03,83,0,1,4,5
6147.00,3,0,1,1,24.6,27.275,88,8.9981,1,7,8
6148.00,3,0,1,1,24.6,28.03,83,6.0032,1,8,9
6149.00,3,0,1,1,23.78,27.275,88,7.0015,1,30,31
6150.00,3,0,1,1,23.78,27.275,88,7.0015,7,138,145
6151.00,3,0,1,1,24.6,28.03,83,7.0015,20,350,370
6152.00,3,0,1,1,25.42,28.79,83,11.0014,33,396,429
6153.00,3,0,1,1,26.24,29.545,78,11.0014,19,183,202
6154.00,3,0,1,1,28.7,32.575,70,8.9981,27,115,142
6155.00,3,0,1,1,29.52,34.09,66,11.0014,43,121,164
6156.00,3,0,1,1,30.34,34.09,58,15.0013,56,156,212
6157.00,3,0,1,1,31.16,34.85,55,16.9979,39,139,178
6158.00,3,0,1,1,31.98,35.605,52,15.0013,19,105,124
6159.00,3,0,1,1,31.98,35.605,49,16.9979,30,146,176
6160.00,3,0,1,1,31.16,34.85,52,19.0012,36,241,277
6161.00,3,0,1,1,31.16,34.85,52,19.0012,87,512,599
6162.00,3,0,1,1,29.52,34.09,62,11.0014,83,503,586
6163.00,3,0,1,2,28.7,32.575,70,7.0015,44,337,381
6164.00,3,0,1,2,29.52,33.335,58,27.9993,40,221,261
6165.00,3,0,1,2,27.06,31.06,65,15.0013,24,189,213
6166.00,3,0,1,2,27.06,31.06,65,8.9981,20,140,160
6167.00,3,0,1,2,26.24,30.305,69,7.0015,10,62,72
6168.00,3,0,1,1,26.24,30.305,69,8.9981,3,34,37
6169.00,3,0,1,1,26.24,30.305,69,11.0014,0,20,20
6170.00,3,0,1,1,25.42,29.545,73,7.0015,0,5,5
6171.00,3,0,1,1,25.42,29.545,73,6.0032,3,5,8
6172.00,3,0,1,1,24.6,28.79,78,7.0015,2,5,7
6173.00,3,0,1,1,24.6,28.79,78,0,1,30,31
6174.00,3,0,1,2,24.6,28.03,83,16.9979,5,119,124
6175.00,3,0,1,2,25.42,29.545,78,12.998,17,321,338
6176.00,3,0,1,1,26.24,30.305,73,8.9981,27,364,391
6177.00,3,0,1,2,26.24,30.305,73,23.9994,23,186,209
6178.00,3,0,1,2,27.06,31.06,69,16.9979,25,96,121
6179.00,3,0,1,2,27.88,31.82,65,8.9981,39,120,159
6180.00,3,0,1,2,27.06,31.06,69,19.9995,31,148,179
6181.00,3,0,1,2,26.24,30.305,65,19.0012,38,151,189
6182.00,3,0,1,2,26.24,30.305,65,27.9993,36,134,170
6183.00,3,0,1,2,24.6,29.545,69,27.9993,25,110,135
6184.00,3,0,1,2,22.14,25.76,77,31.0009,29,193,222
6185.00,3,0,1,3,19.68,23.485,82,31.0009,31,230,261
6186.00,3,0,1,3,19.68,23.485,67,40.9973,22,222,244
6187.00,3,0,1,1,18.86,22.725,67,31.0009,20,212,232
6188.00,3,0,1,1,18.86,22.725,63,22.0028,25,223,248
6189.00,3,0,1,1,18.86,22.725,63,22.0028,11,134,145
6190.00,3,0,1,1,18.04,21.97,67,19.0012,7,108,115
6191.00,3,0,1,1,18.04,21.97,67,15.0013,8,61,69
6192.00,3,0,1,1,17.22,21.21,71,15.0013,5,43,48
6193.00,3,0,1,1,17.22,21.21,67,12.998,7,19,26
6194.00,3,0,1,1,16.4,20.455,71,19.0012,3,7,10
6195.00,3,0,1,1,16.4,20.455,71,16.9979,2,4,6
6196.00,3,0,1,1,16.4,20.455,71,19.0012,1,3,4
6197.00,3,0,1,1,15.58,19.695,76,12.998,2,30,32
6198.00,3,0,1,1,15.58,19.695,71,15.0013,6,87,93
6199.00,3,0,1,1,16.4,20.455,71,19.0012,16,283,299
6200.00,3,0,1,1,17.22,21.21,67,15.0013,23,386,409
6201.00,3,0,1,1,18.86,22.725,55,16.9979,21,189,210
6202.00,3,0,1,2,20.5,24.24,51,19.0012,36,104,140
6203.00,3,0,1,2,20.5,24.24,51,8.9981,40,139,179
6204.00,3,0,1,2,21.32,25,45,0,39,212,251
6205.00,3,0,1,2,22.14,25.76,42,0,55,168,223
6206.00,3,0,1,2,22.14,25.76,45,11.0014,49,176,225
6207.00,3,0,1,2,22.14,25.76,45,15.0013,38,165,203
6208.00,3,0,1,2,21.32,25,48,11.0014,67,291,358
6209.00,3,0,1,2,21.32,25,48,8.9981,86,480,566
6210.00,3,0,1,2,21.32,25,52,11.0014,55,427,482
6211.00,3,0,1,2,20.5,24.24,55,11.0014,59,256,315
6212.00,3,0,1,2,20.5,24.24,55,0,41,184,225
6213.00,3,0,1,2,20.5,24.24,63,0,39,124,163
6214.00,3,0,1,1,19.68,23.485,67,6.0032,32,135,167
6215.00,3,0,1,1,20.5,24.24,59,0,20,106,126
6216.00,3,0,0,1,18.86,22.725,72,11.0014,28,80,108
6217.00,3,0,0,1,18.86,22.725,72,7.0015,28,52,80
6218.00,3,0,0,1,18.86,22.725,82,6.0032,18,61,79
6219.00,3,0,0,1,18.86,22.725,72,8.9981,7,21,28
6220.00,3,0,0,1,18.86,22.725,72,8.9981,1,4,5
6221.00,3,0,0,1,18.86,22.725,72,11.0014,2,3,5
6222.00,3,0,0,2,18.86,22.725,72,15.0013,5,17,22
6223.00,3,0,0,2,18.86,22.725,77,12.998,4,33,37
6224.00,3,0,0,2,18.86,22.725,77,16.9979,27,81,108
6225.00,3,0,0,2,19.68,23.485,67,15.0013,32,145,177
6226.00,3,0,0,2,20.5,24.24,68,19.0012,72,177,249
6227.00,3,0,0,2,21.32,25,68,15.0013,119,248,367
6228.00,3,0,0,2,21.32,25,67,15.0013,115,257,372
6229.00,3,0,0,2,21.32,25,68,12.998,124,225,349
6230.00,3,0,0,2,21.32,25,72,12.998,123,174,297
6231.00,3,0,0,2,21.32,25,72,12.998,148,206,354
6232.00,3,0,0,1,22.14,25.76,68,16.9979,116,189,305
6233.00,3,0,0,1,21.32,25,72,15.0013,141,218,359
6234.00,3,0,0,2,21.32,25,72,15.0013,95,234,329
6235.00,3,0,0,1,21.32,25,68,8.9981,70,186,256
6236.00,3,0,0,1,21.32,25,68,8.9981,43,133,176
6237.00,3,0,0,2,20.5,24.24,72,12.998,49,121,170
6238.00,3,0,0,1,20.5,24.24,72,15.0013,31,112,143
6239.00,3,0,0,1,18.86,22.725,82,11.0014,36,100,136
6240.00,3,0,0,1,18.86,22.725,77,15.0013,24,88,112
6241.00,3,0,0,1,18.86,22.725,77,15.0013,13,66,79
6242.00,3,0,0,1,18.04,21.97,82,16.9979,21,68,89
6243.00,3,0,0,1,18.04,21.97,82,12.998,11,25,36
6244.00,3,0,0,1,18.04,21.97,77,15.0013,1,0,1
6245.00,3,0,0,1,18.04,21.97,77,15.0013,1,5,6
6246.00,3,0,0,1,18.04,21.97,77,16.9979,2,10,12
6247.00,3,0,0,1,18.86,22.725,72,15.0013,15,29,44
6248.00,3,0,0,1,18.86,22.725,72,16.9979,16,53,69
6249.00,3,0,0,1,19.68,23.485,67,16.9979,46,94,140
6250.00,3,0,0,1,20.5,24.24,72,11.0014,82,178,260
6251.00,3,0,0,1,21.32,25,68,15.0013,116,201,317
6252.00,3,0,0,1,22.14,25.76,64,8.9981,135,229,364
6253.00,3,0,0,1,22.96,26.515,60,8.9981,162,214,376
6254.00,3,0,0,2,23.78,27.275,56,8.9981,127,184,311
6255.00,3,0,0,2,23.78,27.275,60,8.9981,132,233,365
6256.00,3,0,0,2,22.96,26.515,64,11.0014,134,235,369
6257.00,3,0,0,2,22.96,26.515,64,12.998,95,230,325
6258.00,3,0,0,2,22.96,26.515,60,7.0015,66,223,289
6259.00,3,0,0,2,22.14,25.76,68,7.0015,54,191,245
6260.00,3,0,0,2,22.14,25.76,68,6.0032,44,136,180
6261.00,3,0,0,2,22.14,25.76,68,6.0032,37,110,147
6262.00,3,0,0,2,22.14,25.76,68,6.0032,9,75,84
6263.00,3,0,0,1,22.14,25.76,68,12.998,10,44,54
6264.00,3,0,1,2,21.32,25,72,11.0014,14,23,37
6265.00,3,0,1,2,21.32,25,72,7.0015,3,7,10
6266.00,3,0,1,2,21.32,25,72,8.9981,6,7,13
6267.00,3,0,1,2,20.5,24.24,77,8.9981,1,4,5
6268.00,3,0,1,2,20.5,24.24,77,11.0014,2,6,8
6269.00,3,0,1,2,20.5,24.24,77,12.998,2,26,28
6270.00,3,0,1,1,20.5,24.24,77,15.0013,6,107,113
6271.00,3,0,1,2,20.5,24.24,82,15.0013,20,312,332
6272.00,3,0,1,2,21.32,25,77,8.9981,29,391,420
6273.00,3,0,1,2,22.14,25.76,68,11.0014,32,183,215
6274.00,3,0,1,2,22.96,26.515,64,8.9981,21,84,105
6275.00,3,0,1,2,23.78,27.275,64,11.0014,41,98,139
6276.00,3,0,1,2,23.78,27.275,60,6.0032,51,138,189
6277.00,3,0,1,2,24.6,30.305,60,0,53,124,177
6278.00,3,0,1,2,24.6,30.305,60,12.998,45,143,188
6279.00,3,0,1,2,24.6,30.305,60,15.0013,44,143,187
6280.00,3,0,1,2,24.6,30.305,60,11.0014,55,208,263
6281.00,3,0,1,2,23.78,27.275,64,8.9981,85,483,568
6282.00,3,0,1,2,22.96,26.515,68,8.9981,56,484,540
6283.00,3,0,1,2,22.96,26.515,68,7.0015,41,333,374
6284.00,3,0,1,2,22.96,26.515,68,8.9981,27,204,231
6285.00,3,0,1,2,22.96,26.515,68,11.0014,19,181,200
6286.00,3,0,1,2,22.96,26.515,68,11.0014,25,104,129
6287.00,3,0,1,2,22.96,26.515,73,12.998,13,55,68
6552.00,4,0,0,1,20.5,24.24,63,26.0027,24,106,130
6553.00,4,0,0,1,19.68,23.485,67,22.0028,11,47,58
6554.00,4,0,0,1,18.86,22.725,63,27.9993,21,46,67
6555.00,4,0,0,1,18.86,22.725,59,27.9993,8,17,25
6556.00,4,0,0,1,18.04,21.97,58,27.9993,2,6,8
6557.00,4,0,0,2,18.04,21.97,62,19.9995,1,4,5
6558.00,4,0,0,1,17.22,21.21,67,22.0028,4,15,19
6559.00,4,0,0,3,17.22,21.21,67,16.9979,6,30,36
6560.00,4,0,0,2,16.4,20.455,76,22.0028,9,58,67
6561.00,4,0,0,3,16.4,20.455,82,23.9994,17,112,129
6562.00,4,0,0,3,16.4,20.455,76,23.9994,21,100,121
6563.00,4,0,0,3,15.58,19.695,82,22.0028,30,102,132
6564.00,4,0,0,2,16.4,20.455,82,16.9979,28,130,158
6565.00,4,0,0,2,16.4,20.455,82,22.0028,27,98,125
6566.00,4,0,0,2,17.22,21.21,71,23.9994,33,147,180
6567.00,4,0,0,2,17.22,21.21,71,19.0012,41,154,195
6568.00,4,0,0,2,16.4,20.455,76,19.9995,58,165,223
6569.00,4,0,0,3,16.4,20.455,76,12.998,58,170,228
6570.00,4,0,0,3,15.58,19.695,87,15.0013,23,117,140
6571.00,4,0,0,2,15.58,19.695,82,12.998,27,99,126
6572.00,4,0,0,3,14.76,18.18,87,7.0015,8,58,66
6573.00,4,0,0,3,14.76,18.18,87,7.0015,3,53,56
6574.00,4,0,0,2,14.76,17.425,93,15.0013,12,58,70
6575.00,4,0,0,3,14.76,17.425,93,15.0013,8,57,65
6576.00,4,0,0,3,14.76,16.665,93,19.9995,4,43,47
6577.00,4,0,0,3,13.94,15.91,87,16.9979,1,23,24
6578.00,4,0,0,3,13.94,15.15,87,19.9995,3,27,30
6579.00,4,0,0,3,13.94,15.91,87,19.0012,4,5,9
6580.00,4,0,0,2,13.94,15.91,87,16.9979,4,3,7
6581.00,4,0,0,1,13.12,15.15,87,19.0012,0,7,7
6582.00,4,0,0,1,13.12,15.91,81,11.0014,2,13,15
6583.00,4,0,0,1,13.94,16.665,76,12.998,5,24,29
6584.00,4,0,0,2,13.94,16.665,76,12.998,14,50,64
6585.00,4,0,0,1,14.76,16.665,76,23.9994,19,96,115
6586.00,4,0,0,2,14.76,16.665,71,19.0012,60,188,248
6587.00,4,0,0,2,15.58,19.695,66,16.9979,74,218,292
6588.00,4,0,0,2,16.4,20.455,62,12.998,78,243,321
6589.00,4,0,0,3,16.4,20.455,62,15.0013,84,224,308
6590.00,4,0,0,3,14.76,17.425,81,11.0014,61,195,256
6591.00,4,0,0,3,14.76,16.665,81,16.9979,29,144,173
6592.00,4,0,0,3,14.76,17.425,87,12.998,44,162,206
6593.00,4,0,0,3,14.76,17.425,87,11.0014,32,135,167
6594.00,4,0,0,2,14.76,17.425,81,12.998,16,158,174
6595.00,4,0,0,2,15.58,19.695,76,11.0014,34,128,162
6596.00,4,0,0,2,14.76,16.665,76,16.9979,16,71,87
6597.00,4,0,0,1,14.76,17.425,71,15.0013,17,71,88
6598.00,4,0,0,3,14.76,18.18,81,6.0032,9,55,64
6599.00,4,0,0,1,14.76,18.18,81,6.0032,6,19,25
6600.00,4,0,1,1,13.94,17.425,87,7.0015,3,13,16
6601.00,4,0,1,1,14.76,18.18,81,6.0032,1,5,6
6602.00,4,0,1,1,14.76,18.18,76,7.0015,0,4,4
6603.00,4,0,1,1,14.76,18.94,81,0,1,6,7
6604.00,4,0,1,1,13.94,17.425,87,7.0015,2,6,8
6605.00,4,0,1,2,14.76,18.18,76,7.0015,4,17,21
6606.00,4,0,1,2,14.76,18.94,71,0,3,91,94
6607.00,4,0,1,2,14.76,17.425,71,8.9981,8,241,249
6608.00,4,0,1,2,14.76,18.18,71,7.0015,13,359,372
6609.00,4,0,1,2,16.4,20.455,66,6.0032,12,141,153
6610.00,4,0,1,2,16.4,20.455,66,7.0015,19,82,101
6611.00,4,0,1,2,16.4,20.455,71,15.0013,26,100,126
6612.00,4,0,1,2,16.4,20.455,71,8.9981,29,118,147
6613.00,4,0,1,3,17.22,21.21,67,11.0014,16,102,118
6614.00,4,0,1,3,16.4,20.455,76,0,26,94,120
6615.00,4,0,1,3,16.4,20.455,76,0,22,79,101
6616.00,4,0,1,2,16.4,20.455,76,7.0015,16,202,218
6617.00,4,0,1,2,16.4,20.455,76,11.0014,40,455,495
6618.00,4,0,1,2,16.4,20.455,76,11.0014,28,384,412
6619.00,4,0,1,1,16.4,20.455,76,0,15,300,315
6620.00,4,0,1,3,16.4,20.455,82,0,13,191,204
6621.00,4,0,1,2,16.4,20.455,82,0,10,128,138
6622.00,4,0,1,2,16.4,20.455,82,0,12,79,91
6623.00,4,0,1,2,16.4,20.455,82,7.0015,11,43,54
6624.00,4,0,1,2,16.4,20.455,87,6.0032,5,22,27
6625.00,4,0,1,2,16.4,20.455,87,7.0015,1,8,9
6626.00,4,0,1,2,16.4,20.455,87,0,1,2,3
6627.00,4,0,1,1,16.4,20.455,82,7.0015,3,3,6
6628.00,4,0,1,1,16.4,20.455,82,6.0032,3,4,7
6629.00,4,0,1,1,16.4,20.455,82,8.9981,2,25,27
6630.00,4,0,1,1,16.4,20.455,82,7.0015,3,109,112
6631.00,4,0,1,1,17.22,21.21,82,19.0012,11,298,309
6632.00,4,0,1,1,18.04,21.97,77,15.0013,28,372,400
6633.00,4,0,1,1,18.86,22.725,67,16.9979,19,168,187
6634.00,4,0,1,1,19.68,23.485,67,19.0012,19,107,126
6635.00,4,0,1,1,22.14,25.76,64,19.0012,22,102,124
6636.00,4,0,1,1,22.96,26.515,56,19.9995,39,160,199
6637.00,4,0,1,1,22.96,26.515,56,19.9995,20,153,173
6638.00,4,0,1,1,23.78,27.275,53,16.9979,27,156,183
6639.00,4,0,1,1,23.78,27.275,56,19.0012,28,166,194
6640.00,4,0,1,1,23.78,27.275,56,22.0028,36,273,309
6641.00,4,0,1,1,22.96,26.515,60,26.0027,55,530,585
6642.00,4,0,1,1,22.14,25.76,64,19.0012,68,456,524
6643.00,4,0,1,1,21.32,25,68,15.0013,35,310,345
6644.00,4,0,1,1,21.32,25,68,15.0013,25,236,261
6645.00,4,0,1,1,20.5,24.24,72,8.9981,22,144,166
6646.00,4,0,1,1,20.5,24.24,72,8.9981,8,106,114
6647.00,4,0,1,1,19.68,23.485,77,8.9981,6,60,66
6648.00,4,0,1,1,19.68,23.485,77,8.9981,7,36,43
6649.00,4,0,1,1,19.68,23.485,77,11.0014,4,7,11
6650.00,4,0,1,1,18.86,22.725,82,11.0014,1,2,3
6651.00,4,0,1,1,18.86,22.725,82,7.0015,1,5,6
6652.00,4,0,1,1,18.04,21.97,88,0,1,4,5
6653.00,4,0,1,1,18.04,21.97,82,8.9981,3,29,32
6654.00,4,0,1,1,18.04,21.97,82,7.0015,5,112,117
6655.00,4,0,1,1,18.86,22.725,77,7.0015,9,292,301
6656.00,4,0,1,1,21.32,25,63,0,26,441,467
6657.00,4,0,1,1,22.14,25.76,60,19.9995,32,187,219
6658.00,4,0,1,1,22.96,26.515,56,26.0027,30,103,133
6659.00,4,0,1,1,24.6,31.06,46,19.0012,32,138,170
6660.00,4,0,1,1,25.42,31.06,43,22.0028,34,180,214
6661.00,4,0,1,1,26.24,31.06,41,15.0013,30,189,219
6662.00,4,0,1,1,26.24,31.06,41,19.0012,34,156,190
6663.00,4,0,1,1,26.24,31.06,47,19.0012,35,147,182
6664.00,4,0,1,1,26.24,31.06,47,22.0028,37,245,282
6665.00,4,0,1,1,26.24,31.06,47,16.9979,66,525,591
6666.00,4,0,1,1,24.6,31.06,53,11.0014,57,536,593
6667.00,4,0,1,1,23.78,27.275,56,8.9981,40,334,374
6668.00,4,0,1,1,21.32,25,77,11.0014,18,228,246
6669.00,4,0,1,1,20.5,24.24,82,7.0015,28,173,201
6670.00,4,0,1,1,21.32,25,72,0,20,134,154
6671.00,4,0,1,1,20.5,24.24,77,7.0015,9,64,73
6672.00,4,0,1,1,20.5,24.24,72,12.998,6,34,40
6673.00,4,0,1,1,19.68,23.485,63,12.998,5,17,22
6674.00,4,0,1,1,18.86,22.725,67,12.998,2,8,10
6675.00,4,0,1,1,18.04,21.97,67,15.0013,1,4,5
6676.00,4,0,1,1,18.04,21.97,62,19.0012,0,5,5
6677.00,4,0,1,1,17.22,21.21,62,12.998,0,24,24
6678.00,4,0,1,1,16.4,20.455,66,12.998,4,110,114
6679.00,4,0,1,1,17.22,21.21,62,12.998,15,287,302
6680.00,4,0,1,1,18.04,21.97,62,11.0014,20,437,457
6681.00,4,0,1,1,18.86,22.725,63,12.998,20,188,208
6682.00,4,0,1,1,21.32,25,52,0,24,105,129
6683.00,4,0,1,1,22.14,25.76,49,0,29,115,144
6684.00,4,0,1,1,22.96,26.515,49,6.0032,46,180,226
6685.00,4,0,1,1,22.96,26.515,46,6.0032,33,158,191
6686.00,4,0,1,1,23.78,27.275,43,6.0032,56,139,195
6687.00,4,0,1,1,23.78,27.275,46,8.9981,62,157,219
6688.00,4,0,1,1,23.78,27.275,49,12.998,51,272,323
6689.00,4,0,1,1,22.96,26.515,52,8.9981,63,505,568
6690.00,4,0,1,1,22.14,25.76,64,6.0032,59,479,538
6691.00,4,0,1,1,21.32,25,59,7.0015,38,305,343
6692.00,4,0,1,1,20.5,24.24,77,7.0015,29,231,260
6693.00,4,0,1,1,18.86,22.725,88,6.0032,34,161,195
6694.00,4,0,1,1,18.86,22.725,82,0,24,124,148
6695.00,4,0,1,1,18.04,21.97,88,6.0032,18,81,99
6696.00,4,0,1,1,18.04,21.97,88,0,19,48,67
6697.00,4,0,1,1,18.04,21.97,88,0,3,25,28
6698.00,4,0,1,1,17.22,21.21,88,0,0,5,5
6699.00,4,0,1,1,16.4,20.455,87,0,1,9,10
6700.00,4,0,1,1,16.4,20.455,87,7.0015,0,5,5
6701.00,4,0,1,1,17.22,21.21,82,0,3,24,27
6702.00,4,0,1,1,17.22,21.21,88,0,3,84,87
6703.00,4,0,1,1,17.22,21.21,94,0,5,237,242
6704.00,4,0,1,1,18.86,22.725,82,0,31,386,417
6705.00,4,0,1,1,19.68,23.485,77,0,34,207,241
6706.00,4,0,1,1,21.32,25,68,6.0032,48,126,174
6707.00,4,0,1,1,22.96,26.515,63,0,80,150,230
6708.00,4,0,1,1,24.6,31.06,53,0,61,174,235
6709.00,4,0,1,1,24.6,31.06,46,0,95,210,305
6710.00,4,0,1,1,25.42,31.06,50,0,77,179,256
6711.00,4,0,1,1,27.06,31.06,41,0,68,202,270
6712.00,4,0,1,1,26.24,31.06,44,0,73,346,419
